Name,URL,Category,Description,Comment/Reason,Language,Target OS,Author,last_commit,Commits,Branch,Packages,Releases,Watch,Star,Fork,Tags,Has Readme,Readme,Repo Name
�� Scripts used to augment the penetration testing process of Drupal web applications.,https://github.com/gfoss/attacking-drupal.git,,,,"[""Shell""]",,gfoss,,,1,0,0,12,87,28,,Yes,,attacking-drupal
"🚀 PSRecon gathers data from a remote Windows host using PowerShell (v2 or later), organizes the data into folders, hashes all extracted data, hashes PowerShell and various system properties, and sends the data off to the security team. The data can be pushed to a share, sent over email, or retained locally.",https://github.com/gfoss/PSRecon.git,,,,"[""PowerShell""]",,gfoss,"July 29, 2017",,1,0,0,53,383,95,,Yes,,PSRecon
The SpecterOps project management and reporting engine,https://github.com/GhostManager/Ghostwriter.git,,,,"[""Python"",""HTML"",""JavaScript"",""CSS"",""Shell"",""Makefile"",""Other""]",,GhostManager,"February 1, 2020",,1,0,0,13,235,36,"reporting, penetration-testing, red-team, informationsecurity",Yes,,Ghostwriter
,https://github.com/GhostPack/Lockless,,,,,,,,,,,,,,,,,,
Trying to tame the three-headed dog.,https://github.com/GhostPack/Rubeus.git,,,,"[""C#""]",,GhostPack,"January 31, 2020",,1,0,0,35,739,154,kerberos,Yes,,Rubeus
SafetyKatz is a combination of slightly modified version of @gentilkiwi's Mimikatz project and @subTee's .NET PE Loader,https://github.com/GhostPack/SafetyKatz.git,,,,"[""C#""]",,GhostPack,"August 20, 2018",,1,0,0,35,556,138,,Yes,,SafetyKatz
"Seatbelt is a C# project that performs a number of security oriented host-survey ""safety checks"" relevant from both offensive and defensive security perspectives.",https://github.com/GhostPack/Seatbelt.git,,,,"[""C#""]",,GhostPack,"August 31, 2018",,1,0,0,46,721,153,,Yes,,Seatbelt
SharpDPAPI is a C# port of some Mimikatz DPAPI functionality.,https://github.com/GhostPack/SharpDPAPI.git,,,,"[""C#""]",,GhostPack,"December 18, 2019",,1,0,0,11,213,53,,Yes,,SharpDPAPI
SharpDump is a C# port of PowerSploit's Out-Minidump.ps1 functionality.,https://github.com/GhostPack/SharpDump.git,,,,"[""C#""]",,GhostPack,"February 7, 2019",,1,0,0,21,346,84,,Yes,,SharpDump
SharpRoast is a C# port of various PowerView's Kerberoasting functionality.,https://github.com/GhostPack/SharpRoast.git,,,,"[""C#""]",,GhostPack,,,1,0,0,15,205,63,,Yes,,SharpRoast
SharpUp is a C# port of various PowerUp functionality.,https://github.com/GhostPack/SharpUp.git,,,,"[""C#""]",,GhostPack,"August 25, 2018",,1,0,0,25,333,88,,Yes,,SharpUp
SharpWMI is a C# implementation of various WMI functionality.,https://github.com/GhostPack/SharpWMI.git,,,,"[""C#""]",,GhostPack,"August 20, 2018",,1,0,0,19,283,71,,Yes,,SharpWMI
,https://github.com/gigajew/PowerDropper,,,,,,,,,,,,,,,,,,
Exploit the credentials present in files and memory,https://github.com/giMini/PowerMemory.git,,,,"[""PowerShell""]",,giMini,,,1,0,0,71,711,192,,Yes,,PowerMemory
,https://github.com/gkbrk/slowloris,,,,,,,,,,,,,,,,,,
,https://github.com/glv2/bruteforce-wallet,,,,,,,,,,,,,,,,,,
GoFetch is a tool to automatically exercise an attack plan generated by the BloodHound application.,https://github.com/GoFetchAD/GoFetch.git,,,,"[""PowerShell""]",,GoFetchAD,"June 20, 2017",,1,0,0,38,492,87,"bloodhound, gofetch, powershell, active-directory, security, blackhat2017",Yes,,GoFetch
A fast and stealthy credential harvester,https://github.com/gojhonny/CredCrack.git,,,,"[""Python""]",,gojhonny,,,1,0,0,51,527,102,,Yes,,CredCrack
,https://github.com/google/binnavi,,,,,,,,,,,,,,,,,,
,https://github.com/google/tsunami-security-scanner,,,,,,,,,,,,,,,,,,
Open-Source Phishing Toolkit,https://github.com/gophish/gophish.git,,,,"[""Go"",""JavaScript"",""HTML"",""TSQL"",""Other""]",,gophish,"February 12, 2020",,15,0,12,237,4.4k,765,"gophish, phishing, golang, security",Yes,,gophish
List DTDs and generate XXE payloads using those local DTDs.,https://github.com/GoSecure/dtd-finder.git,,,,"[""Kotlin""]",,GoSecure,"October 25, 2019",,1,0,0,5,146,26,,Yes,,dtd-finder
,https://github.com/GoSecure/freshonions-torscraper,,,,,,,,,,,,,,,,,,
,https://github.com/GoSecure/pyrdp,,,,,,,,,,,,,,,,,,
A script to make TOR Network your default gateway,https://github.com/GouveaHeitor/nipe.git,,,,"[""Perl"",""Dockerfile""]",,GouveaHeitor,"January 14, 2020",,3,0,0,55,762,179,"tor, anonymity, network, nipe, privacy, perl, iptables, anonymize",Yes,,nipe
,https://github.com/GoVanguard/legion,,,,,,,,,,,,,,,,,,
,https://github.com/GoVanguard/pyShodan,,,,,,,,,,,,,,,,,,
,https://github.com/GoVanguard/script-win-privescalate-headstart,,,,,,,,,,,,,,,,,,
,https://github.com/GoVanguard/wifi-pickle,,,,,,,,,,,,,,,,,,
AntiVirus Evasion Tool,https://github.com/govolution/avet.git,,,,"[""C"",""Shell"",""C++"",""Python""]",,govolution,"January 15, 2020",,1,0,0,79,1.1k,288,,Yes,,avet
,https://github.com/govolution/betterdefaultpasslist.git,,,,[],,govolution,"October 10, 2019",,1,0,0,44,501,124,,No,,betterdefaultpasslist
Notes about attacking Jenkins servers,https://github.com/gquere/pwn_jenkins.git,,,,"[""Python""]",,gquere,"February 13, 2020",,1,0,0,22,671,93,"jenkins, pentest, hacking, exploit, rce",Yes,,pwn_jenkins
,https://github.com/gradiuscypher/infosec_getting_started,,,,,,,,,,,,,,,,,,
The project is called Great SCT (Great Scott). Great SCT is an open source project to generate application white list bypasses. This tool is intended for BOTH red and blue team.,https://github.com/GreatSCT/GreatSCT.git,,,,"[""Python"",""Shell"",""Ruby""]",,GreatSCT,"November 8, 2018",,5,0,0,46,786,181,,Yes,,GreatSCT
,https://github.com/Greenwolf/ntlm_theft,,,,,,,,,,,,,,,,,,
A Social Media Enumeration & Correlation Tool by Jacob Wilkin(Greenwolf),https://github.com/Greenwolf/social_mapper.git,,,,"[""Python""]",,Greenwolf,"January 20, 2020",,1,0,0,191,2.7k,602,,Yes,,social_mapper
A Password Spraying tool for Active Directory Credentials by Jacob Wilkin(Greenwolf),https://github.com/Greenwolf/Spray.git,,,,"[""Shell""]",,Greenwolf,"June 4, 2019",,2,0,0,32,312,66,,Yes,,Spray
,https://github.com/gremwell/o365enum,,,,,,,,,,,,,,,,,,
The cheat sheet about Java Deserialization vulnerabilities,https://github.com/GrrrDog/Java-Deserialization-Cheat-Sheet.git,,,,[],,GrrrDog,"November 6, 2019",,1,0,0,122,1.4k,363,"javadeser, java-deserialization, pentesting",Yes,,Java-Deserialization-Cheat-Sheet
,https://github.com/gtworek/Priv2Admin,,,,,,,,,,,,,,,,,,
Infection Monkey - An automated pentest tool,https://github.com/guardicore/monkey.git,,,,"[""Python"",""JavaScript"",""HCL"",""CSS"",""Shell"",""PowerShell"",""Other""]",,guardicore,"February 13, 2020",,12,0,12,168,3.1k,408,"penetration-testing, security-tools, security-automation, infection-monkey",Yes,,monkey
,https://github.com/guardicore/vmware_vcenter_cve_2020_3952,,,,,,,,,,,,,,,,,,
Knock Subdomain Scan,https://github.com/guelfoweb/knock.git,,,,"[""Python""]",,guelfoweb,"December 27, 2019",,5,0,3,110,1.8k,481,,Yes,,knock
Custom pentesting tools,https://github.com/gwen001/pentest-tools.git,,,,"[""Python"",""PHP"",""Shell"",""JavaScript""]",,gwen001,"December 23, 2019",,1,0,0,45,736,243,,Yes,,pentest-tools
GyoiThon is a growing penetration test tool using Machine Learning.,https://github.com/gyoisamurai/GyoiThon.git,,,,"[""Python"",""Other""]",,gyoisamurai,,,1,0,0,59,544,204,,Yes,,GyoiThon
Powerfull Wi-Fi trap!,https://github.com/h0nus/RogueSploit.git,,,,"[""Shell"",""CSS"",""JavaScript"",""HTML""]",,h0nus,"September 1, 2017",,2,0,0,29,250,55,"dhcpd, dhcpd-server, mitm-attacks, metasploit-framework, beef, dnsmasq, mitmf, dns, dns-server, social, hostapd, legal, fakeap, injection, automation",Yes,,RogueSploit
,https://github.com/Hacker0x01/hacker101,,,,,,,,,,,,,,,,,,
,https://github.com/Hackndo/lsassy,,,,,,,,,,,,,,,,,,
The ultimate WinRM shell for hacking/pentesting,https://github.com/Hackplayers/evil-winrm.git,,,,"[""Ruby"",""Dockerfile""]",,Hackplayers,"February 7, 2020",,2,0,14,27,747,151,"winrm, shell, hacking, pentest, ruby, pentesting, pentesting-windows, remote-management, win-rm, evil-winrm, pass-the-hash, kerberos, docker",Yes,,evil-winrm
"Salsa Tools - ShellReverse TCP/UDP/ICMP/DNS/SSL/BINDTCP/Shellcode/SILENTTRINITY and AV bypass, AMSI patched",https://github.com/Hackplayers/Salsa-tools.git,,,,"[""C#"",""Python""]",,Hackplayers,"January 31, 2020",,1,0,0,17,326,93,,Yes,,Salsa-tools
hacksysteam/HackSysExtremeVulnerableDriver,https://github.com/hacksysteam/HackSysExtremeVulnerableDriver,,Windows driver developed for security enthusiasts to learn and polish their exploitation skills at Kernel level.,,,,,,,,,,,,,,,,
"A collection of various awesome lists for hackers, pentesters and security researchers",https://github.com/Hack-with-Github/Awesome-Hacking.git,,,,[],,Hack-with-Github,,,1,0,0,2.9k,35.6k,5.9k,"hacking, security, bug-bounty, awesome, android, fuzzing, penetration-testing, pentesting-windows, reverse-engineering",Yes,,Awesome-Hacking
,https://github.com/Hadesy2k/sqliv,,,,,,,,,,,,,,,,,,
Tool to scan for secret files on HTTP servers,https://github.com/hannob/snallygaster.git,,,,"[""Python"",""Dockerfile""]",,hannob,"February 20, 2020",,1,0,0,78,1.6k,174,,Yes,,snallygaster
hanslub42/rlwrap: A readline wrapper,https://github.com/hanslub42/rlwrap,,"rlwrap is a 'readline wrapper', a small utility that uses the GNU Readline library to allow the editing of keyboard input for any command.",,,,,,,,,,,,,,,,
Python Script to download hundreds of images from 'Google Images'. It is a ready-to-run code!,https://github.com/hardikvasa/google-images-download.git,,,,"[""Python""]",,hardikvasa,"May 21, 2019",,3,0,0,182,6.4k,1.4k,"python, python-script, image-download, google-images, image-processing, color-filter, image-dataset, image-database, image-search, image-scraper, image-gallery, terminal, command-line, command-line-tool, download-images",No,,google-images-download
Collection of Aggressor scripts for Cobalt Strike 3.0+ pulled from multiple sources,https://github.com/harleyQu1nn/AggressorScripts.git,,,,"[""C#"",""Python"",""PowerShell""]",,harleyQu1nn,"October 8, 2019",,3,0,0,52,764,186,"cna, aggressor-scripts, red-team, scripts, aggressor, cobalt-strike",Yes,,AggressorScripts
Project that retrieves crackable hashes from KRB5 AS-REP responses for users without kerberoast preauthentication enabled.,https://github.com/HarmJ0y/ASREPRoast.git,,,,"[""PowerShell"",""C"",""Go""]",,HarmJ0y,"September 25, 2018",,1,0,0,8,108,34,,Yes,,ASREPRoast
Cheat sheets for various projects.,https://github.com/HarmJ0y/CheatSheets.git,,,,[],,HarmJ0y,"October 16, 2017",,1,0,0,55,666,152,,Yes,,CheatSheets
The Discretionary ACL Modification Project: Persistence Through Host-based Security Descriptor Modification,https://github.com/HarmJ0y/DAMP.git,,,,"[""PowerShell""]",,HarmJ0y,,,1,0,0,16,215,44,,Yes,,DAMP
"Methods for attacking KeePass 2.X databases, including extracting of encryption key material from memory.",https://github.com/HarmJ0y/KeeThief.git,,,,"[""C#"",""PowerShell"",""HTML"",""C++"",""CSS"",""Inno Setup"",""Other""]",,HarmJ0y,"December 22, 2016",,1,0,0,23,404,72,,Yes,,KeeThief
Python script that takes new output from Get-DomainTrustMapping .csvs and outputs graphml. Based on DomainTrustExplorer.,https://github.com/HarmJ0y/TrustVisualizer.git,,,,"[""Python""]",,HarmJ0y,,,1,0,0,1,47,8,,Yes,,TrustVisualizer
World's fastest and most advanced password recovery utility,https://github.com/hashcat/hashcat.git,,,,"[""C"",""Perl"",""C++"",""Other""]",,hashcat,"February 21, 2020",,1,0,17,379,7.3k,1.3k,"hashcat, password, cracking, gpgpu, opencl, c, hashes, cuda",Yes,,hashcat
,https://github.com/hasherezade/dll_to_exe,,,,,,,,,,,,,,,,,,
,https://github.com/hasherezade/exe_to_dll,,,,,,,,,,,,,,,,,,
,https://github.com/hasherezade/hollows_hunter,,,,,,,,,,,,,,,,,,
,https://github.com/hasherezade/pe_to_shellcode,,,,,,,,,,,,,,,,,,
,https://github.com/hasherezade/pe-sieve,,,,,,,,,,,,,,,,,,
Small tool for disassembling shellcode (using objdump),https://github.com/hasherezade/shellconv.git,,,,"[""Python""]",,hasherezade,,,1,0,0,12,125,27,,Yes,,shellconv
An SNMPv3 User Enumerator and Attack tool,https://github.com/hatlord/snmpwn.git,,,,"[""Ruby""]",,hatlord,"March 1, 2019",,1,0,0,6,160,38,"snmpv3, attack, brute-force, bruteforce",No,,snmpwn
application server attack toolkit,https://github.com/hatRiot/clusterd.git,,,,"[""Python"",""Java"",""ColdFusion"",""Shell""]",,hatRiot,"November 19, 2015",,2,0,8,56,606,192,,Yes,,clusterd
Token Privilege Research,https://github.com/hatRiot/token-priv.git,,,,"[""C++"",""Python"",""C""]",,hatRiot,"September 1, 2017",,1,0,0,21,407,95,,Yes,,token-priv
,https://github.com/hatRiot/zarp,,,,,,,,,,,,,,,,,,
Active Directory Assessment and Privilege Escalation Script,https://github.com/hausec/ADAPE-Script.git,,,,"[""PowerShell""]",,hausec,"July 14, 2019",,3,0,0,47,783,147,,Yes,,ADAPE-Script
,https://github.com/hausec/Bloodhound-Custom-Queries,,,,,,,,,,,,,,,,,,
,https://github.com/hausec/PowerZure,,,,,,,,,,,,,,,,,,
,https://github.com/hc0d3r/tas,,,,,,,,,,,,,,,,,,
nextnet is a pivot point discovery tool written in Go.,https://github.com/hdm/nextnet.git,,,,"[""Go"",""Makefile""]",,hdm,,,1,0,2,16,300,31,,Yes,,nextnet
,https://github.com/hegusung/AVSignSeek,,,,,,,,,,,,,,,,,,
Defeating Windows User Account Control,https://github.com/hfiref0x/UACME.git,,,,"[""C"",""C++"",""C#""]",,hfiref0x,"December 20, 2019",,2,0,4,228,2.5k,729,"uac-bypass, uac, dll-hijack, bypass-uac, verifier, c",Yes,,UACME
"HTran is a connection bouncer, a kind of proxy server. A “listener” program is hacked stealthily onto an unsuspecting host anywhere on the Internet. When it receives signals from the actual target system, it redirects it to the hacker’s server.",https://github.com/HiwinCN/HTran.git,,,,"[""C++"",""C""]",,HiwinCN,"December 3, 2015",,1,0,0,6,157,61,,Yes,,HTran
Windows Event Log Killer,https://github.com/hlldz/Invoke-Phant0m.git,,,,"[""PowerShell""]",,hlldz,,,1,0,0,46,668,179,"powershell, windows, eventlog",Yes,,Invoke-Phant0m
,https://github.com/hlldz/pickl3,,,,,,,,,,,,,,,,,,
"Loader, dropper generator with multiple features for bypassing client-side and network-side countermeasures.",https://github.com/hlldz/SpookFlare.git,,,,"[""Python""]",,hlldz,"February 27, 2019",,1,0,2,48,780,177,"av-bypass, loader, dropper, av-evasion, endpoint-bypass, antivirus-evasion, antivirus-testing, obfuscation, bypass",Yes,,SpookFlare
Notes for Beginner Network Pentesting Course,https://github.com/hmaverickadams/Beginner-Network-Pentesting.git,,,,[],,hmaverickadams,"November 15, 2019",,1,0,0,279,2.3k,589,,No,,Beginner-Network-Pentesting
,https://github.com/Hood3dRob1n/BinGoo,,,,,,,,,,,,,,,,,,
Reverser - A Quick Reverse Connection Deployment Script,https://github.com/Hood3dRob1n/Reverser.git,,,,"[""Shell"",""Perl"",""Python"",""Ruby""]",,Hood3dRob1n,,,1,0,0,2,10,4,,No,,Reverser
,https://github.com/hslatman/awesome-industrial-control-system-security,,,,,,,,,,,,,,,,,,
A curated list of Awesome Threat Intelligence resources,https://github.com/hslatman/awesome-threat-intelligence.git,,,,[],,hslatman,"June 28, 2019",,2,0,0,459,3.4k,779,"security, awesome",Yes,,awesome-threat-intelligence
A tool to dump the login password from the current linux user,https://github.com/huntergregal/mimipenguin.git,,,,"[""C"",""Shell"",""Python"",""Makefile""]",,huntergregal,,,5,0,2,142,2.6k,531,"post-exploitation, password-extraction",Yes,,mimipenguin
,https://github.com/hvqzao/liffy,,,,,,,,,,,,,,,,,,
,https://github.com/iagox86/dnscat2.git,,,,"[""C++"",""C"",""Ruby"",""Pawn"",""Python"",""Makefile"",""Other""]",,iagox86,"June 19, 2019",,7,0,6,133,1.9k,393,,Yes,,dnscat2
airpwn-ng,https://github.com/ICSec/airpwn-ng.git,,,,"[""Python"",""Shell"",""HTML""]",,ICSec,,,3,0,0,19,217,40,"injection, injection-framework, packet-capture, python, scapy",Yes,,airpwn-ng
".NET Decompiler with support for PDB generation, ReadyToRun, Metadata (&more) - cross-platform!",https://github.com/icsharpcode/ILSpy.git,,,,"[""C#"",""Other""]",,icsharpcode,"February 15, 2020",,8,0,46,667,9.6k,2k,"decompiler, decompiler-engine, c-sharp, dotnet, dotnetcore, mono, unity, pdb, ilspy, decompile",Yes,,ILSpy
,https://github.com/ilektrojohn/creepy,,,,,,,,,,,,,,,,,,
,https://github.com/Illuminopi/RCEvil.NET.git,,,,"[""C#""]",,Illuminopi,,,1,0,0,5,169,39,,Yes,,RCEvil.NET
A Python program to encrypt and decrypt Cisco Type 7 passwords.,https://github.com/ilneill/Py-CiscoT7.git,,,,"[""Python""]",,ilneill,,,1,0,0,1,1,0,,Yes,,Py-CiscoT7
,https://github.com/imperva/automatic-api-attack-tool,,,,,,,,,,,,,,,,,,
,https://github.com/infobyte/evilgrade.git,,,,"[""Perl"",""JavaScript"",""Java"",""HTML"",""CSS"",""PHP"",""Other""]",,infobyte,"January 25, 2018",,1,0,4,98,956,238,"security, update, evilgrade, fake, pentest, penetration, payload",Yes,,evilgrade
,https://github.com/infobyte/faraday,,,,,,,,,,,,,,,,,,
AD-Attack-Defense/README.md at master · infosecn1nja/AD-Attack-Defense,https://github.com/infosecn1nja/AD-Attack-Defense/blob/master/README.md,,"This document was designed to be a useful, informational asset for those looking to understand the specific tactics, techniques, and procedures (TTPs) attackers are leveraging to compromise active directory and guidance to mitigation, detection, and prevention. And understand Active Directory Kill Chain Attack and Modern Post Exploitation Adversary Tradecraft Activity.",,,,,,,,,,,,,,,,
Convert Empire profiles to Apache mod_rewrite scripts,https://github.com/infosecn1nja/e2modrewrite.git,,,,"[""Python""]",,infosecn1nja,"September 17, 2019",,1,0,0,2,16,13,"empire, redirector, red-team",Yes,,e2modrewrite
Generates Malicious Macro and Execute Powershell or Shellcode via MSBuild Application Whitelisting Bypass.,https://github.com/infosecn1nja/MaliciousMacroMSBuild.git,,,,"[""Python""]",,infosecn1nja,,,1,0,0,10,229,61,,Yes,,MaliciousMacroMSBuild
A collection of open source and commercial tools that aid in red team operations.,https://github.com/infosecn1nja/Red-Teaming-Toolkit.git,,,,[],,infosecn1nja,"January 31, 2020",,1,0,0,245,3.2k,904,"red-team, hacking, infosec, pentesting",Yes,,Red-Teaming-Toolkit
,https://github.com/infosecn1nja/SharpDoor,,,,,,,,,,,,,,,,,,
"This is a quick script installation for resilient redirector using nginx reverse proxy and letsencrypt compatible with some popular Post-Ex Tools (Cobalt Strike, Empire, Metasploit, PoshC2).",https://github.com/infosecn1nja/ycsm.git,,,,"[""Shell"",""HTML""]",,infosecn1nja,,,1,0,0,3,46,14,"red-team, infrastructure, redirector, nginx-reverse-proxy, staging, nginx",Yes,,ycsm
